year,type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
2017,Panel,2.103379343815766e-05,1.5760290439010473e-05,0.0008745065113837727,0.023053096436464467,0.0058555637999757396,0.03590549606350767,0.017616319327920973,0.002635386373116036,0.04472659262867342,2.430502632550194e-05,0.042277129068788326,0.014138224262835564,0.005659993661000237,0.014279515372166957,0.04093843966765653,0.22196691287527376,2.1500688885602863e-05,0.026820938118725487,0.0020177176695269344,0.010468005229324808,4.1235500087688966e-05,0.025389487646902367,0.16666853459542944,0.01696223742094657,3.999812180991686e-05,0.007964996157485993,0.0019274804513976724,1.991823632065885e-05,0.0006032667054916319,0.011176784359341737,0.005949474198819478,0.00016629633872257367,1.6744070501994583e-05,0.02534952343565625,0.01077627145350859,0.0021974499434569026,0.0003655338329892263,0.2150089915869148,2.8258500948372454e-05,3.108057783877454e-05
2017,Poster,0.004628369055101801,0.005895404897351372,0.026684787424875702,0.015616379531286131,0.005637227452118027,0.02983273543011268,0.010029086938395045,0.004128216796319498,0.0010333978683084502,0.004496776337527628,0.007190689980697619,0.012856104717162649,0.015023330998904065,0.0039775895624857656,0.01872959992648241,0.1031693295129436,0.0001671096266503708,0.11108328462095388,0.031604218966189965,0.005140818116693443,0.012394821345850487,0.0014745883501013518,0.24730120252135418,0.044444339177108334,0.006223935045982801,0.00015731364221613028,0.004267215799181594,0.001979761200964627,0.005540579609369229,0.018512096484693444,0.02487628510434048,0.0032121023776025565,0.007639260975838548,0.0005832446378437814,0.006693465224221815,0.0029666965543139285,2.933277105973856e-05,0.18437867894154147,0.00016183845994627592,0.010238784015908386
2017,Vortrag,0.004930667241846075,0.005272299964249614,0.006796014741778934,0.021614929948959683,0.0033781312999098213,0.01665811101587792,0.003370633807371433,0.0008766263049328051,0.01359454644720566,0.0033728547359031646,0.01602445625253374,0.002070864780915391,0.010731086367081415,0.005053825926195378,0.0022356596719508254,0.06482884467487834,0.021910288788809344,0.13200522866673614,0.008809583105037797,0.038450511548568295,0.007402086536194924,0.025118692360174836,0.14645307030813925,0.0071919403287057475,0.02635180195291198,0.008582750844773545,0.02581657250299171,0.010956584457768549,0.008514693174688757,0.025858090309841125,0.032274459228404495,0.0033360115521958254,0.010673196199901603,0.01760155307738489,0.0028058080520071606,0.004676664676407694,0.0125832201487951,0.23071905198113102,0.003685128916474343,0.007413458100365245
2017,Workshop,2.2147780201639707e-05,1.659498319138107e-05,2.8634510005974837e-05,0.0040798519807879,0.06963691080846428,2.9531730445556978e-05,0.07680121887555413,3.0050257499290704e-05,0.00018805558989860838,2.5592263346836093e-05,0.03324875940707009,0.10932674796495627,2.60981508725267e-05,0.11443298122232329,0.03841997431526232,0.0754373400958671,0.00035385648641361386,0.014397787835496638,4.049970994532949e-05,5.308124605181869e-05,0.003088278777118427,0.004575770181416281,0.2933993482239905,0.026971459027334325,4.211649282042408e-05,4.1216728766619296e-05,5.881573500801666e-05,2.097314121350945e-05,0.0007373516281271148,0.03178368742464163,0.011286894236671069,3.186556237853104e-05,1.7630865979989254e-05,0.0026561690499633025,5.0972405003734575e-05,2.2020789025976702e-05,1.4531530086194605e-05,0.08854270120584022,2.9755120952029255e-05,3.2726660007241485e-05
2018,Panel,0.02135269440918867,1.6963849368993406e-05,2.9270985628269643e-05,0.0057338490782745544,0.007939378565246347,3.0188149099441967e-05,0.0012746558727219305,0.03243235101744179,0.00019326285620947954,2.6161117213593763e-05,0.0015118465493757483,0.03428837523271964,2.6678249390499216e-05,0.003405424573110268,3.341831410675986e-05,0.2707992443544286,2.3142622212224777e-05,0.012353817175488462,0.02946776049111673,5.426111325073236e-05,0.025288627270901372,0.004041103332843624,0.10900146641363714,0.006895764227882885,0.0009323627240127969,0.00021700892783617172,0.008381252291924017,0.04045382207851637,3.668233665843487e-05,0.04254440873594757,0.0003878737050935694,3.257385644888243e-05,0.000569662093634136,2.6238634284911e-05,0.00042643460508228224,0.032013968709463166,0.00019819490807617784,0.27680125303234177,0.03072510344563479,3.3454094186816876e-05
2018,Poster,0.004465058807439364,0.014124352501139865,0.008769479654097696,0.030831629648341963,0.023537005360452855,0.02670268280698933,0.0058652644909962925,0.0031196028002751963,0.011071894663121274,0.01297546688975743,0.010252257639037664,0.015198283907585144,0.0048236054401372234,0.011139705034677334,0.008686885568945866,0.07154959597362864,0.01165060752675583,0.11195069837934668,0.010847569942225813,0.005114042861786858,0.014297024315882282,0.02604744169469333,0.20600300669846974,0.02666326329887264,0.010174130086334086,0.007267649850767143,0.014055228479455895,0.00016145587006805752,0.007897462193378425,0.01523828441834112,0.0038546524742948934,0.0008920620097236593,0.007367739079393036,0.013787012242593237,0.004641049871546935,0.0003044568496802711,0.013410847968827022,0.2022847904055187,0.016298472634924097,0.0066782796604963664
2018,Vortrag,0.009384354972094965,0.005135777272939879,0.01483854138521313,0.005944977742914013,0.01705681493103678,0.017192205655961187,0.011009963081860594,0.0003263739514549977,0.007772792609323584,0.009289843791373778,0.01314630274644883,0.005226186429402368,0.013958085308156926,0.011105675314701344,0.010819933434424969,0.04596009229938184,0.022705007960466435,0.12097602804671148,0.0023408502220916105,0.023859826426099785,0.0038581463068320066,0.024086978960331018,0.0873100452067424,0.013854148961176949,0.014555999311245536,0.05756332812276642,0.01784169391191552,0.005977892763587955,0.005622714235268071,0.012554048705835803,0.015490297515238245,0.04520574255074595,0.005274442646620855,0.011853486071480613,0.002085181282444092,0.017499647164793852,0.0073147581843679465,0.274933601562358,2.985663542061469e-05,0.00903835631876927
2018,Workshop,0.0001856856135725513,1.6833763947392728e-05,0.0001245715241945716,0.01661048570225778,0.05727124201570072,0.018353474501186393,0.04091680638222926,0.05769782270404671,0.030131669676403173,2.596050355048877e-05,0.02690978551891732,0.11364880527479952,0.0017755196160482859,0.010718922639124481,0.02463114644562404,0.10043764628294023,2.2965155547558142e-05,0.024050557122453905,0.002137272271154349,0.002104942244619632,4.404415498655181e-05,0.07924524170154473,0.1436238151408909,0.016765897473727188,0.012771926018256842,0.033727176714117936,0.0005612245654186796,2.1274918109403024e-05,0.0001348023770679894,0.019107881860247523,0.015316216439492955,3.232406739704977e-05,1.7884551775225764e-05,2.6037426190631555e-05,0.004107630704495089,0.005792066013942363,1.4740620369684002e-05,0.1301166885751535,0.007735649677554207,0.0030653620409428722
2019,Panel,0.08132537103125631,0.0003804376055818864,0.04933385103170899,0.0033703307839110202,0.010646115437792855,2.5724856663697333e-05,0.003010960667843909,2.6176541476347932e-05,0.03710975395336426,2.229321805272006e-05,0.005117844434765953,0.030801732902605867,0.006495272820647619,0.003133041037782815,2.8477444493432135e-05,0.2620243517177501,0.008801036686975287,0.021492768659086215,0.04679145397571859,0.005289385849414362,0.0009680977950482219,0.00024894023660630737,0.09119162737847375,0.005481657759955669,3.6687343566961545e-05,3.590356622083052e-05,0.005140031488697095,1.8269537320194043e-05,0.006069959360615194,0.0034121199570304283,0.004053196687385051,0.00022296541831465417,1.535810781654746e-05,2.2359274290287217e-05,0.0016728168801564273,1.9182135038077207e-05,1.265830084900435e-05,0.26536716704672414,0.0004528364004668983,0.040331784668531594
2019,Poster,0.00011055519250869665,0.0015683506304791444,0.008161271934079568,0.020205979982710492,0.006164047702106381,0.01240426853819787,0.013258190102757533,0.012632317109738882,0.01539338228762301,0.011758619144191735,0.007334979331139588,0.019952857594119494,0.005168591330801288,0.006468290787599048,0.0009276472402475734,0.07300706274513517,0.02263106533561977,0.11617618589555767,0.01250227915253956,0.013969490082534574,0.03620203743731119,0.018890484208585228,0.20559649597545587,0.026390859212122985,0.006694138812943211,0.01983610295123897,0.017338770817373627,0.010260313829466098,0.0074189666180799405,0.017688537214641926,0.006342801915833013,0.007939631809036816,0.0059703207648296175,0.003519030407751466,0.003459879314252784,0.012757020738583619,0.001905947812150424,0.1788017990965499,0.02029927301472873,0.01289215592937684
2019,Vortrag,0.005984527159132342,0.008003535546528055,0.005946583910632501,0.010251693460574293,0.015985540216057244,0.0073737453300289045,0.0036280398779795805,0.013636890818689344,0.0185891135058993,0.006114461700623784,0.018763801056651826,0.014542152258470966,0.009240351630729556,0.01160671935670394,0.005947856736083388,0.03720407562374005,0.007055580041870503,0.13159877143112994,0.006657089880959623,0.02730319445908836,0.0024725926723870636,0.010121939367594757,0.10851660803290378,0.0332344167819211,0.009628643009645112,0.0626017411617704,0.023161284275227026,0.024086404435796186,0.00675931330164063,0.01835905464059288,0.007369590382742041,0.0154908462869593,0.008430901539921393,0.024407175900889803,0.002946533509163723,0.02105230056074386,0.004499978277195522,0.22966329640164504,0.009295236994222278,0.012468418465464237
2019,Workshop,0.00012502230873856103,1.7506320412534227e-05,3.02070150502391e-05,0.0014783735685012366,0.11644825656501859,0.0024664440281689246,0.09051353561746298,0.03894044960286557,0.009766608456014899,0.01791884996858393,0.0006818559170746716,0.14474947264159332,0.0027654143367666323,0.00010588757744481973,0.005078735929118507,0.1364691219086672,0.0012950426281671545,0.030555394445337947,0.005967367945370577,0.008309160152102141,4.5803843507816114e-05,0.0013092542112270562,0.16600684386538775,0.04398250760676368,0.003564564625610996,0.0009177987349733005,0.0004279392325803745,0.00032709966583417476,3.7855366730429535e-05,0.00684311316255291,0.026133927287480072,3.361550528197524e-05,1.8599090185065415e-05,0.0007115484371438524,0.0001389368665947184,2.323009212963736e-05,1.532954983078429e-05,0.12441764759308335,0.010616078712196953,0.0007455996184443094
2020,DoctoralConsortium,3.815122728815403e-05,0.0168517082367652,4.932511021768168e-05,0.00015163346844316667,0.00012145049424543586,0.14038643365211084,5.936319751130943e-05,5.176384240250484e-05,4.0170567716700605e-05,0.0017766224251052854,8.393925385110626e-05,0.0043867597493156335,0.050288552673540036,4.389105282648993e-05,5.6313854529485476e-05,0.05686941370165797,3.899808519743502e-05,0.0783037471291327,6.976381493591784e-05,9.143646290614401e-05,7.479321030757027e-05,0.00012435471485055483,0.02879130623712453,0.00015802695061563335,7.254884577791446e-05,7.099893411137752e-05,0.12327060152235324,3.612782274784859e-05,0.02085226790227786,0.01052006220768839,5.4176040169929595e-05,0.07022267234831582,3.0370500752926652e-05,0.03369045948067632,8.7803824627867e-05,3.793247537883399e-05,2.5031660153554083e-05,0.3620133977267607,5.1255447367286875e-05,5.637414824199734e-05
2020,Panel,0.06405461266682806,0.03160283672683281,0.032550619877810494,0.05225297403890188,0.023231216561937735,2.6285683059728503e-05,0.02119344141643637,2.6747215031837852e-05,0.0002421548176591197,0.009127586328799493,0.001035141611926885,0.024911890667161905,0.0020158118305811097,0.0009082713583145156,0.0020216805973064123,0.1125999312141112,0.00331213699595931,0.047256863374118475,3.604809212235065e-05,0.0007114408058365586,0.004900142924265522,0.0027435574973172804,0.08531112230572063,0.02779559096618715,3.748716262685361e-05,3.6686298187485575e-05,0.02089161301446615,1.866783064817594e-05,0.008666463732833253,0.052308352257107206,2.7993636653380905e-05,0.0311423937977378,1.5692929206194595e-05,0.0015239296198383849,0.002958387902027626,1.960032386619105e-05,0.0011886435689646448,0.2834612740857891,0.014676567255887089,0.03315814100993315
2020,Poster,0.016349800797898592,0.011667457714020847,0.007056033722784035,0.013667611192742023,0.01182282419100584,0.0005999628658722523,0.0035288056706272155,0.01293955257601108,0.009336048008619974,0.007834640241466002,0.014557257981352791,0.026293616028084187,0.010038167359669543,0.011497788549420148,0.023377998758203046,0.10388714416835813,0.013772571239135962,0.08507857799455774,0.015400963482859036,0.0057847569009889495,0.009074422969337862,0.02946037340669432,0.17145971024309775,0.02693785636882114,0.006657809521746252,0.02943505515728704,0.014770634486996573,0.008792184432278678,0.00980065860391972,0.023732433308443455,0.010001381253270622,0.003601784706319857,0.014815461352399138,0.009003830970006317,0.0031197233494760644,3.799963774091542e-05,0.004585523234912814,0.21306633547458403,0.0030985499702526928,0.004056692108736731
2020,Vortrag,0.01880419443439562,0.0139227860529145,0.00979406361330186,0.0068862074509472996,0.028664603223991066,0.014600709509767435,0.02151887422510178,0.00018015231620554443,0.011209748936749291,0.002497362183178146,0.02257138141043085,0.008083537657724212,0.009373965957593863,0.0005458571445592938,0.014492990003043715,0.03977749875545278,0.003926509422910062,0.14495662508282045,0.0036157972789725994,0.018516603371589176,0.014116801133060755,0.008607424971193748,0.11670019801375832,0.019968582124909172,0.0034684440895610675,0.049893673016209325,0.011181093160291979,0.0059468565724908684,0.003369640831738432,0.022232767500652062,0.001188189581555961,0.016355982869204637,0.00634231631302064,0.03638473342049153,0.002857290758171209,0.02078789352772772,0.014485657257551842,0.22609773876597306,0.00673285849790474,0.019342389562883016
2020,Workshop,0.004993161782099075,1.7121800491594842e-05,0.0003954723433920614,0.00044529823248147396,0.16308020328733538,3.046923223899353e-05,0.0394023450205206,0.00029399892686244054,0.017484788550525026,0.0006275165310094404,0.005416089499243396,0.17597663293636143,2.692665170465632e-05,2.6288772334503192e-05,0.0009979484819830763,0.09276053053408972,2.335810415142681e-05,0.0357452594729026,0.0421613212550656,0.009448099243355813,4.479777884834774e-05,7.448289746780536e-05,0.13947626188192858,0.0029521521363798588,0.0012045171912399893,0.00013377364804314273,0.0037247151068196946,0.011932604398242754,0.0005937627719901646,0.02146758542299742,0.00364453696330079,0.012174084394293249,1.819056797600169e-05,0.0003020582656336124,0.00019794902686279275,0.010003678246703524,0.00011128475763856823,0.14298964187863078,0.03594396071111413,0.02365713129574009
2022,DoctoralConsortium,4.2295663242705346e-05,3.169147491038603e-05,0.0031970292440273583,0.0008687940666257125,0.006699189506202038,5.639680882362884e-05,0.025867673937644504,5.738704104768397e-05,0.0032179950325945156,4.887360007556296e-05,0.004525771817353923,0.0008338841847778,0.0067288479935669245,4.8659016280019436e-05,0.06492682229825765,0.0393009819088883,0.00211624892563961,0.05249366807601929,7.734238274353477e-05,0.00010136936916795011,0.0004284205317831479,0.07554395555431014,0.0555141316277716,0.06488611764563458,0.054434906210762454,0.051991060205065054,0.04502763272567667,0.005382040412948598,0.05581522257630371,0.0004419477192197375,6.006128016652568e-05,6.085373265994337e-05,3.366970248836437e-05,0.000740023218626523,0.001095234599182428,4.2053147922807045e-05,2.7750894100051815e-05,0.3709688650444573,5.6823418151848076e-05,0.006208307404878715
2022,Panel,0.005770101263744952,1.805580809207314e-05,0.0011940233429606221,0.02260347314583039,0.003866448613460916,3.21313526746293e-05,0.0041030908279124905,0.0021874469708510103,2.537288051460039e-05,0.004210864654439642,0.018183089908358135,0.0931254404250258,2.8395521603001827e-05,0.008791094342252684,3.556944259214916e-05,0.19884351495722438,2.4632306991303737e-05,0.03106361416727637,0.012397160122864402,0.07041947201025764,0.02837358459335832,0.00033328776727805417,0.0963221150479985,0.008533054118514455,4.58239278164323e-05,0.0005384300221495548,0.01614200263148071,0.038159765594603635,0.0010429682620992984,0.04882418643488847,3.421913784440577e-05,3.4670627406936204e-05,1.9182877678181858e-05,2.792760858348482e-05,0.001059384101799114,0.0001999367602842067,1.5810713123035174e-05,0.268413248373466,0.012214584524187085,0.0027428248105124944
2022,Poster,0.012247336955389083,0.005655282737193721,0.011607057043537355,0.021912793092692277,0.016938391027988865,0.00953300831633334,0.008391525243393564,0.008642680110198007,0.0002379131656519704,0.00703320057994286,0.024821110909946514,0.012817650645881896,0.008532681457470211,0.00011867588106717144,0.024733225815081573,0.08365757112140886,0.005759379088133655,0.06290184651156232,0.03915532081352201,0.01382598013863161,0.02073353829586489,0.05501622112604872,0.19914427912104052,0.026203021675321046,0.007170327757675774,0.04812176619094059,0.012387374933294901,0.004500340481119736,0.007187224630514471,0.026920175561855258,0.010751639767361995,0.00035688707191690723,0.011202751495225663,0.001617736870858043,0.002917787602174107,0.004407062544695804,0.0031819164913073792,0.145413962158767,0.015797906048811792,0.018445449520177848
2022,Vortrag,0.008225662130073346,0.010137145541556548,0.003483814465944244,0.01704786958247657,0.018860057690487732,0.0002755721232656776,0.020246610653346476,0.0003254190674242951,0.005143757563679517,0.02964536062595075,0.005877346542272286,0.015265483642097087,0.01032725182314727,0.005920188180611436,0.001053223833643199,0.04911721197318176,0.009704806596939565,0.13954957989602043,0.01062739071819185,0.019590789134538246,0.007731768219563029,0.02247956599609406,0.10667714009014048,0.023923413485170925,0.007631787177736692,0.03815261499435493,0.01487362878703832,0.0172569588574765,0.016701765518358096,0.009134838755609699,0.021080272542634268,0.012525980858223294,0.0011024050801754085,0.04184368369474605,0.0003546331791124253,0.016056281785401652,0.009776105945903479,0.22093602327165687,0.00415316531808763,0.027183424657667495
2022,Workshop,2.2539282063105188e-05,1.6888329375570358e-05,0.004892247761406857,0.016750505350285726,0.06630287554035755,0.007504825267527643,0.029976318298900788,0.006550507139836513,2.3732283880757733e-05,2.6044652644913888e-05,0.01568326093640262,0.17431934721726713,0.0016171290184605234,0.014435925461044616,0.0016121478873309778,0.12843419060355446,0.0015351264900388538,0.028861958362804422,0.015916990043388864,0.019014441169867127,0.001659282765780071,0.048005680770983716,0.14360363427888898,0.0042586785628895875,0.004988713987671783,0.005366387627498951,0.004367236728429151,9.416092750478738e-05,0.010440267843434709,0.006886647668274953,0.04796488598369997,3.242884352337985e-05,0.00016582724233521899,0.010999911987729072,0.0002270500023377053,0.0004825555359651376,1.478840102436048e-05,0.1658914525611531,3.028109624773801e-05,0.01102312608818827
2023,DoctoralConsortium,3.851276296382416e-05,2.885700725849664e-05,0.021173980218755648,0.001223149750676505,0.033107620953540806,0.007444818399732965,0.014391418285150035,5.225437644474999e-05,0.0039048514344184326,0.00441327663421337,0.0012424556723629628,0.00921394590470081,0.010284738573352563,0.004675190892968026,5.68475062333516e-05,0.029889868146986045,0.009205194945748589,0.05833084657274111,0.00021514004586776423,0.013765980562939779,0.019262595613015028,0.15204961543853365,0.07087137050378259,0.021663082276822745,0.006160310266920825,0.06361491844638018,0.0024177166054994443,0.0014508461776075775,0.05272791344203234,0.020487029991865,0.0017338620164410682,0.023621318225593806,0.031437320054440714,0.0016289483125888696,0.006446329174852355,0.0006327996603821958,2.5268869774581672e-05,0.28762996561147086,0.005085263080821142,0.008394577584118455
2023,Panel,2.1840314543987825e-05,1.6364604012329883e-05,0.0037374725585525674,0.006755458678552359,0.00490995258666505,2.912175739903157e-05,0.002330176910827348,0.004648721722989927,0.002358678973996258,2.5236979792046585e-05,0.045610276160243046,0.0360777870749378,0.00021677445606574957,2.5126174635408646e-05,3.22378173267895e-05,0.27028125713580403,2.2325112659997675e-05,0.010314461596786772,0.021872574366877586,5.234434781291095e-05,0.0008960117889488968,0.14172845788524172,0.07298178400167614,0.002036182326127893,4.15318123221923e-05,0.011127432583929826,5.7999227959460165e-05,0.034147107390069494,0.00021535452205376576,0.015085036615484215,0.016677704979566155,0.01608204644449574,0.008389890452427367,2.5311758584802242e-05,0.0004826463668254894,2.171508631815481e-05,1.43297967109325e-05,0.2635219388302409,0.0032086868175246236,0.003920641983010866
2023,Poster,0.0006098328824622391,0.0007133176122023257,0.00575745166364735,0.016998442685636293,0.012724657435855923,0.004061069998837687,0.013479129996250727,0.013704666455794389,0.008432622727314659,0.0033614393670846373,0.026792116708931578,0.0046919402918326435,0.0031556651283693865,0.00023701929251212947,0.006040515669930646,0.11404228501549446,0.003058655233949413,0.0642002624379745,0.0313244874036325,0.012452120275686852,0.010914631386074646,0.07682292247789663,0.19790993404123966,0.03521644854933151,0.025510679797542155,0.018007630979037563,0.009120957487510767,0.010762112361260717,0.01771539802533774,0.022844695054484387,0.011502614166794939,0.0006812458056334526,0.011613115777011657,0.011786619823991838,0.002697184139859962,0.009339857162269536,2.70989337169567e-05,0.15124420543557157,0.010305779636329343,0.020139170675703984
