24	0,04267	annotation annotationen catma annotieren texten texte text annotiert vgl kategorien ambiguität interpretation hamburg textstellen literaturwissenschaft literaturwissenschaftlichen annotierten analyse inter gius literarischen annotator textanalyse universität projekt annotationsdaten manuelle phänomene darmstadt mithilfe 
25	0,24094	daten ermöglicht entwickelt abb abbildung tools software bietet erlaubt nutzer mittels visualisierung komponenten tool informationen verwendung darstellung verschiedenen möglichkeit verschiedene system verwendet einfach funktionen implementiert besteht angezeigt direkt werkzeuge einzelnen 
26	0,0488	and of the digital to data research for as humanities project historical open with on scholarly sources from tools annotation cultural history how access university analysis semantic web what studies 
27	0,01231	texte delta wörter texten autoren mfw burrows zeta eder stilometrie vergleichskorpus wortformen wörtern z-werte stylo mfws autor stilometrische maße erkennungsquote abb varianten birne normalisierten level autorschaft verwendet schöch übersetzer autors 
28	0,31658	daten digitalen metadaten projekt digitale ressourcen verfügung forschungsdaten digital open standards anforderungen nutzung rahmen erschließung digitaler projekte forschung institutionen zugänglich infrastruktur deutschen entwicklung unterschiedlichen bereich informationen entwickelt sammlungen data nachnutzung 
29	0,01905	transkribus dokumente text zusammenfassungen erkennung training transkriptionen transkription recognition machine unterschiedliche htr texterkennung daten read plattform tabellen ocr layout zeilen handschriften opaque dokumenten editionen somit automatisierte modelle tobias möglichkeiten identifikation 
30	0,03061	bild bilder bildern objekte visuellen visuelle learning abb objekten kunstgeschichte medien deep vision klassifizierung netze maschinellen symbole cnn computer klassen schichten training graphic merkmale bildes neural visueller fotografien bereich cnns 
31	0,03782	texte literatur reading literarischen text distant literarische literarischer texten autoren werke literaturwissenschaft moretti close visualisierung werk autor kafkas textes deutschen zitaten karl zitate scalable literaturgeschichte leser sprachen zitierten computergestützte kraus 
32	0,02704	operationalisierung stuttgart lernverfahren annotationen maschinellen texte methoden annotation annotationsrichtlinien creta entitätenreferenzen evaluation texten sprachverarbeitung textanalyse konzept maschinelle entitäten fragestellungen teilnehmerinnen ergebnisse text rahmen verfahren guidelines teilnehmenden computerlinguistik richtlinien gei-digital ablauf 
33	0,09526	software nachhaltigkeit al et forschungssoftware kriterien humanities softwareentwicklung entwicklung tools digital design usability dh user digitalen interviews evaluation einsatz research dokumentation siehe nachhaltige erfolg nutzer*innen digitaler mermeid forschungsprozesses github projekte 
34	0,01188	musik music mei tanz musikwissenschaft aufführungen musikalischen komponisten quellen material musikalische mvdb noten technologien fucks notation jahrhundert bach ausgaben musikalischer formate pasticcio werkstatt kompositionen beethovens musikedition instrumentierung min datenbank jahren 
35	0,01767	al et rekonstruktion digitale digitalen virtuellen kontext abb fotografien d-rekonstruktion münster quellen rekonstruktionen architektur historischer digitaler kunstgeschichte raum inhalte vermittlung d-modelle bildrepositorien reality objekte d-modell lücken historischen d-rekonstruktionen visualisierung modell 
36	0,025	studierenden tools studierende geisteswissenschaften vgl lehre dh lehr tutorial digital algorithmizität methoden fortext humanities kompetenzen vermittlung seminar inhalte finder hackathons disziplinen finden lehrveranstaltungen didaktische sammlung marketplace bereich geisteswissenschaftlichen lernens zielgruppe 
37	0,00887	docker ocr font books fonts training fig fraktur images athen image application cnn printed code library participants engines bücher pages modern accuracy software uima bastarda ngramm-korpus century ocropus abbyy bsb 
38	0,01207	film analyse filme filmen abbildung al filmanalyse films farben vian siehe et computergestützte figuren frame frames tools abb szenen untertitel k-means video tool schmidt features the filmwissenschaft scalable visualisiert viewing 
39	0,01624	tags lemmata token annotiert dta annotation tagger wittgenstein tagset nachlass künstler:innen lemma modell phase pos daten treetagger grammatik ludwig monet varianten wittfind mittelniederdeutschen pos-tagging verben wortarten sprachanfragen bemerkungen wortart angaben 
40	0,00964	comdeg narrative realonline geschichte lta tag eds berufe tagpies narrativen onama klaus cemog-wissensbasis senckenberg gruyter de berufsbezeichnungen mittelalter berlin jahrhundert deutsch-griechischen rezepte georges verflechtungen sinneinheiten narrativ modernen dg-d fallstudien neu 
41	0,02322	topic topics modeling romane themen abbildung untergattungen gattungen romanen blei lda thematische section prototypen mallet roman de thema models schöch jahresgutachten klassifikation inhaltsanalyse thematischen gruppen jockers hochliteratur final textverlauf dirichlet 
42	0,0224	korpora sprache annotation daten annotationen korpus interviews deutsch sprachen annis et linguistische al institut linguistischen audio sprachdaten analyse oral gesprochenes universität clarin archive clarin-d dgd sfb zentrum linguistik transkription language 
43	0,09407	digital humanities dh diskussion forschung science panel digitalen fragen thema themen austausch community digitale open raum diskutiert geisteswissenschaften bereich wissenschaftlichen al infrastrukturen projekte et minuten dr panels wissenschaftliche citizen dhd 
44	0,01787	daten data lizenzen rechtlichen urheberrecht open feminism hisb hackathons lizenz schweiz rechtliche personen urhg phase quellen disko basel schweizer berücksichtigen nb lizenzierung hackathon gedächtnisinstitutionen öffentlichen medien umgang betroffenen deutschland datenautorenschaft 
45	0,07525	daten modellierung web semantic wikidata al linked entitäten ontologie et data knowledge graph open rdf graphen informationen beziehungen aussagen semantische semantischen personen sparql abbildung ontologien historischen modelliert beschreibung relationen einträge 
46	0,01731	crm cidoc wisski erfassung ereignissen klasse ontologie fitspiration bodypositivity quellen datenmodell objekte kleidung fau erfolgt ereignisse conceptual kategorien muse forschungsumgebung dokumentation eigenschaften biodiversität reference model upsampling datenmodells sammlung personen heidicon 
47	0,01258	metaphern rede wiedergabe phänomene metapher texte vgl raummetaphern relationen literaturwissenschaftliche direkten texten direkte phänomen literaturwissenschaft literarischer sowohl computationellen literarischen phänomenen indikatoren automatischen direkter sprachlichen indirekte reden krankheit komplexität korpuserstellung regel 
48	0,01522	emotionen lyrik figuren gattungen genderrollen freude polarität vgl moderne liebe literarischen emotionale hauptfiguren emotion prosa weiblichen literatur annotiert angst trauer sentiment rollen gedichte schmidt kategorie weibliche realismus männlichen männliche wörterbuch 
49	0,01764	lesen text zeichen gw probanden app simulation masse bild panels medien nw interaktion spiel paderborn aufmerksamkeit hip-app betrachter effekte konfliktsimulationen crowd hinweise raum tierhandlung crowdsourcing bildschirm literatur interaktive interagieren besucherinnen 
