0	0,01635	musik music mei musikwissenschaft musikalischen aufführungen komponisten werk tanz material quellen musikalische theater edition werke beethovens codierung digitalen medien noten musikalischer datenbank musikeditionen jahrhundert ausgaben editionen werken fucks mvdb editorinnen werkstatt musikedition edirom pina notation kompositionen libretti pasticcio notentext musiknotation bach editoren bausch aufführung technologien archiv instrumentierung musikwissenschaftlicher frbr theaterwissenschaft 
1	0,01225	wiedergabe narrative rede zusammenfassungen ereignissen märchen annotator ereignisse inter narrativen direkten ereignis szene direkte reden sprecher propp redewiedergabe angegeben handlung realonline passagen ch brunner russischen figur annotiert tab id entropie onama events charaktere direkter text hochliteratur erzählungen setting angesprochenen elemente tierhandlung semiprofessionellen kandidat nicht-fiktionale typ erzähltexten figuren ontologie betrachter narratives 
2	0,02114	zeitungen text zeitschriften texte medien visuellen literatur graphischer graphic zeitung seiten bild panels autoren karten visuelle graphische lesen comics graphischen corpus karte gnml visueller genres historischer zeitungsportals zeitungsportal romane markup gestaltung korpus universität burr henning narrative vorarbeiten berlin litsom tageszeitungen reading berliner language italienischen charaktere gemeinschaften novel dunst nutzerinnen staatsbibliothek 
3	0,06498	gnd personen wikidata informationen orte normdaten daten datenbanken deutschen quellen historische geschichte vernetzung lexika institutionen normdatei historischen ortsnamen akademie zeit namen deutsche wien orten entitäten viaf karte wikipedia autor*innen ort stadt datenbank geographische lexikon österreichischen person wissenschaften datensätze schweiz biographischen nationalbibliothek data jahrhundert gov sacra germania berlin karten zeitraum einträge 
4	0,05205	annotation annotationen catma texte text texten textanalyse annotieren literaturwissenschaft phänomene operationalisierung analyse universität literarischen interpretation kategorien annotiert hamburg literaturwissenschaftlichen verfahren literaturwissenschaftliche rahmen maschinellen guidelines methoden stuttgart gius phänomen literarischer konzepte annotationsrichtlinien korpus automatischen hermeneutischen institut creta fortext annotierten lernverfahren narrative sprachverarbeitung analysen ergebnisse entitäten phänomenen computerlinguistik konzept annotationsdaten entitätenreferenzen literatur 
5	0,0218	annotation annotationen korpus korpora sprachen ambiguität annis ebene sprache texte linguistischen sfb historischen transkription wortarten ebenen linguistische annotationssystem wort webanno nachhaltigkeit annotorious laudatio type sprachlichen neonion transliteration grammatik annotiert gespeichert erklärenden einheiten tübingen wiederverwendung div mittelniederdeutschen pepper morphologischen ambiguitäten verfassungen id annotieren schrift realisierung entwicklung nutzer_innen altäthiopische geʿez teasys graphische 
6	0,02544	ocr text transkribus recognition transkription training texte zeilen erkennung texterkennung dokumente drucke transkriptionen modelle zeichen htr optical ground software character verfügung truth vd handschriften ocropus ocr-d editionen dissertationen tesseract seiten layout korrektur historischer nachkorrektur read trainieren algorithmen dokumenten machine trainingsdaten epochen möglichkeiten rahmen automatisierte unterschiedliche trainiert evaluation ommr netze jahrhunderts 
7	0,02218	ressourcen korpora daten clarin-d sprache clarin institut ressource zentrum deutsch interviews deutsche sprachen archive analyse gei gei-digital korpus oral forschungsinfrastrukturen universität köln audio gesprochenes rezension cmdi repository dgd archiv schulbücher archivierung sprachdaten bereitstellung language nutzer aufnahmen gesprochener operas forschungsinfrastruktur audiovisuelle linguistische infrastruktur schmidt bas webservices metadaten transkripte parthenos angebote history 
8	0,01722	rekonstruktion virtuellen raum kontext virtuelle d-rekonstruktion rekonstruktionen architektur stadt visualisierung historischer virtual objekte reality münster vermittlung dresden d-modelle d-modell historischen nutzer archäologie inhalte fotografien bildrepositorien gebäude d-rekonstruktionen burgen simulation modell quellen realität modelle lengyel wissens räumlichen gestaltung kuroczyński kunstgeschichte bauwerk umgebung augmented erstellung vr objekt blender modellierung streetart gis toulouse 
9	0,01889	emotionen sentiment blogs negativ positiv tweets tags neutral polarität freude angst emotionale stimmung dezember bild negative schmidt emotion blog reaktionen blogposts zugegriffen liebe kommentare bloggen romantik künstler:innen wissenschaftsblogs emotionalen inhalte memes sentimentanalyse twitter monet wut positiven probanden börse mohammad lesen bezüglich trauer autor:innen könig positive gefühle medien app plattform bilder 
10	0,03597	sammlungen objekte museum museen wisski crm digitalen cidoc erschließung sammlung objekten digitalisierung kunst kunstgeschichte bestände erfassung museums artefakte objekt deutschen dokumentation provenienzforschung digitale quellen projekt normdaten kulturellen informationen berlin deutschland lücken fau erbes objekts lido heidelberg standards forschungsumgebung kontext musealen zugegriffen cvma information fotografien provenienz werke erschlossen gnm ereignissen institutionen 
11	0,07756	workshop workshops universität digital humanities teilnehmenden studierenden teilnehmer einführung min teilnehmerinnen lehre diskussion dh vorgestellt geisteswissenschaften bereich forschungsinteressen teilnehmer*innen methoden studierende digitalen thema erfahrungen minuten personen arbeit themen ablauf mitarbeiter vermittlung möglichkeit gruppen vorstellung lernen fragen köln institut arbeiten rahmen vermittelt plattform teilnehmende wissenschaftlicher beamer praktische vorfeld kenntnisse kompetenzen phase 
